Zipcode,State,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
85617,AZ,Cochise County,Mc Neal,5/31/2022,5.2
85618,AZ,Pinal County,Mammoth,5/31/2022,5.4
85619,AZ,Cochise County,Benson,5/31/2022,7.4
85620,AZ,Cochise County,Bisbee,5/31/2022,4
85621,AZ,Santa Cruz County,Nogales,5/31/2022,5.8
85622,AZ,Pima County,Green Valley,5/31/2022,7.2
85623,AZ,Pinal County,Oracle,5/31/2022,7.1
85624,AZ,Santa Cruz County,Patagonia,5/31/2022,5.8
85625,AZ,Cochise County,Pearce,5/31/2022,7.6
85626,AZ,Cochise County,Douglas,5/31/2022,3.1
85627,AZ,Cochise County,Benson,5/31/2022,5
85629,AZ,Pima County,Sahuarita,5/31/2022,7.3
85630,AZ,Cochise County,Saint David,5/31/2022,6.5
85631,AZ,Pinal County,San Manuel,5/31/2022,7
85632,AZ,Cochise County,San Simon,5/31/2022,7.1
85635,AZ,Cochise County,Sierra Vista,5/31/2022,7.2
85637,AZ,Santa Cruz County,Sonoita,5/31/2022,5.9
85638,AZ,Cochise County,Tombstone,5/31/2022,6.8
85640,AZ,Santa Cruz County,Tubac,5/31/2022,6
85641,AZ,Pima County,Vail,5/31/2022,7.2
85643,AZ,Cochise County,Willcox,5/31/2022,7.3
85645,AZ,Pima County,Amado,5/31/2022,8.6
85646,AZ,Santa Cruz County,Tubac,5/31/2022,5.9
85648,AZ,Santa Cruz County,Rio Rico,5/31/2022,6
85650,AZ,Cochise County,Sierra Vista,5/31/2022,6.9
85653,AZ,Pima County,Marana,5/31/2022,7.7
85658,AZ,Pima County,Marana,5/31/2022,6.8
85701,AZ,Pima County,Tucson,5/31/2022,6.2
85704,AZ,Pima County,Tucson,5/31/2022,7.4
85705,AZ,Pima County,Tucson,5/31/2022,8.3
85706,AZ,Pima County,Tucson,5/31/2022,8.2
85710,AZ,Pima County,Tucson,5/31/2022,8.3
85711,AZ,Pima County,Tucson,5/31/2022,7.7
85712,AZ,Pima County,Tucson,5/31/2022,7.8
85713,AZ,Pima County,Tucson,5/31/2022,8
85714,AZ,Pima County,Tucson,5/31/2022,8.4
85715,AZ,Pima County,Tucson,5/31/2022,7.4
85716,AZ,Pima County,Tucson,5/31/2022,7.4
85718,AZ,Pima County,Tucson,5/31/2022,7
85719,AZ,Pima County,Tucson,5/31/2022,7.7
85730,AZ,Pima County,Tucson,5/31/2022,7.5
85735,AZ,Pima County,Tucson,5/31/2022,7.4
85736,AZ,Pima County,Three Points,5/31/2022,7.5
85737,AZ,Pima County,Oro Valley,5/31/2022,7
85739,AZ,Pima County,Catalina,5/31/2022,7
85741,AZ,Pima County,Tucson,5/31/2022,7.7
85742,AZ,Pima County,Tucson,5/31/2022,7.3
85743,AZ,Pima County,Tucson,5/31/2022,7.1
85745,AZ,Pima County,Tucson,5/31/2022,7.6
85746,AZ,Pima County,Tucson,5/31/2022,7.7
85747,AZ,Pima County,Tucson,5/31/2022,7.5
85748,AZ,Pima County,Tucson,5/31/2022,7.2
85749,AZ,Pima County,Tucson,5/31/2022,7.5
85750,AZ,Pima County,Tucson,5/31/2022,7.3
85755,AZ,Pima County,Oro Valley,5/31/2022,7
85756,AZ,Pima County,Tucson,5/31/2022,7.5
85757,AZ,Pima County,Tucson,5/31/2022,7.2
85901,AZ,Navajo County,Show Low,5/31/2022,7.5
85912,AZ,Navajo County,Show Low,5/31/2022,4.4
85920,AZ,Apache County,Alpine,5/31/2022,5.9
85922,AZ,Greenlee County,Blue,5/31/2022,4.9
85923,AZ,Navajo County,Show Low,5/31/2022,6.6
85924,AZ,Apache County,Concho,5/31/2022,5.7
85925,AZ,Apache County,Eagar,5/31/2022,5.1
85927,AZ,Apache County,Greer,5/31/2022,5.1
85928,AZ,Navajo County,Heber,5/31/2022,8.4
85929,AZ,Navajo County,Lakeside,5/31/2022,7.3
85931,AZ,Coconino County,Forest Lakes,5/31/2022,8.1
85932,AZ,Apache County,Nutrioso,5/31/2022,5.2
85933,AZ,Navajo County,Overgaard,5/31/2022,8
85934,AZ,Navajo County,Pinedale,5/31/2022,7.3
85935,AZ,Navajo County,Pinetop,5/31/2022,8.5
85936,AZ,Apache County,Saint Johns,5/31/2022,6.3
85937,AZ,Navajo County,Snowflake,5/31/2022,7.5
85938,AZ,Apache County,Springerville,5/31/2022,5.5
85939,AZ,Navajo County,Taylor,5/31/2022,7.3
85940,AZ,Apache County,Vernon,5/31/2022,4.4
86001,AZ,Coconino County,Flagstaff,5/31/2022,7.2
86004,AZ,Coconino County,Flagstaff,5/31/2022,7.1
86005,AZ,Coconino County,Flagstaff,5/31/2022,7.4
86015,AZ,Coconino County,Flagstaff,5/31/2022,6.9
86017,AZ,Coconino County,Munds Park,5/31/2022,7.8
86018,AZ,Coconino County,Parks,5/31/2022,6.8
86021,AZ,Mohave County,Colorado City,5/31/2022,4.5
86022,AZ,Coconino County,Fredonia,5/31/2022,8.3
86023,AZ,Coconino County,Grand Canyon,5/31/2022,8
86024,AZ,Coconino County,Happy Jack,5/31/2022,8.5
86025,AZ,Navajo County,Holbrook,5/31/2022,6.7
86032,AZ,Navajo County,Joseph City,5/31/2022,6.9
86036,AZ,Coconino County,Page,5/31/2022,8.5
86038,AZ,Coconino County,Mormon Lake,5/31/2022,8.7
86040,AZ,Coconino County,Page,5/31/2022,6
86046,AZ,Coconino County,Williams,5/31/2022,7.4
86047,AZ,Navajo County,Winslow,5/31/2022,9
86301,AZ,Yavapai County,Prescott,5/31/2022,6.6
86303,AZ,Yavapai County,Prescott,5/31/2022,6.9
86305,AZ,Yavapai County,Prescott,5/31/2022,6.9
86314,AZ,Yavapai County,Prescott Valley,5/31/2022,7
86315,AZ,Yavapai County,Prescott Valley,5/31/2022,6.3
86320,AZ,Yavapai County,Ash Fork,5/31/2022,9.4
86321,AZ,Yavapai County,Bagdad,5/31/2022,6.6
86322,AZ,Yavapai County,Camp Verde,5/31/2022,7.6
86323,AZ,Yavapai County,Chino Valley,5/31/2022,6.9
86324,AZ,Yavapai County,Clarkdale,5/31/2022,6.6
86325,AZ,Yavapai County,Cornville,5/31/2022,7
86326,AZ,Yavapai County,Cottonwood,5/31/2022,6.9
86327,AZ,Yavapai County,Dewey-Humboldt,5/31/2022,7.3
86329,AZ,Yavapai County,Dewey-Humboldt,5/31/2022,6.7
86331,AZ,Yavapai County,Jerome,5/31/2022,7.2
86332,AZ,Yavapai County,Kirkland,5/31/2022,6.9
86333,AZ,Yavapai County,Mayer,5/31/2022,6.3
86334,AZ,Yavapai County,Paulden,5/31/2022,6.7
86335,AZ,Yavapai County,Rimrock,5/31/2022,7.2
86336,AZ,Yavapai County,Sedona,5/31/2022,7.6
86337,AZ,Yavapai County,Seligman,5/31/2022,6.1
86338,AZ,Yavapai County,Skull Valley,5/31/2022,8
86343,AZ,Yavapai County,Crown King,5/31/2022,5.8
86351,AZ,Yavapai County,Sedona,5/31/2022,7.4
86401,AZ,Mohave County,Kingman,5/31/2022,7.5
86403,AZ,Mohave County,Lake Havasu City,5/31/2022,8
86404,AZ,Mohave County,Lake Havasu City,5/31/2022,7.6
86406,AZ,Mohave County,Lake Havasu City,5/31/2022,7.6
86409,AZ,Mohave County,Kingman,5/31/2022,7.9
86411,AZ,Mohave County,Kingman,5/31/2022,6.7
86413,AZ,Mohave County,Golden Valley,5/31/2022,7.9
86426,AZ,Mohave County,Mohave Valley,5/31/2022,7.7
86429,AZ,Mohave County,Bullhead City,5/31/2022,7.6
86431,AZ,Mohave County,Chloride,5/31/2022,2.9
86432,AZ,Mohave County,Littlefield,5/31/2022,8.1
86433,AZ,Mohave County,Peach Springs,5/31/2022,3.7
86434,AZ,Mohave County,Kingman,5/31/2022,4
86436,AZ,Mohave County,Mohave Valley,5/31/2022,7.4
86437,AZ,Mohave County,Valentine,5/31/2022,6.6
86438,AZ,Mohave County,Yucca,5/31/2022,6.2
86440,AZ,Mohave County,Mohave Valley,5/31/2022,7.8
86441,AZ,Mohave County,Dolan Springs,5/31/2022,5.4
86442,AZ,Mohave County,Bullhead City,5/31/2022,7.7
86444,AZ,Mohave County,Meadview,5/31/2022,7.9
86445,AZ,Mohave County,Willow Beach,5/31/2022,9
86511,AZ,Apache County,Saint Michaels,5/31/2022,1.4
86512,AZ,Apache County,Sanders,5/31/2022,4.7
87001,NM,Sandoval County,Algodones,5/31/2022,6
87002,NM,Valencia County,Belen,5/31/2022,6.3
87004,NM,Sandoval County,Bernalillo,5/31/2022,6.5
87005,NM,Cibola County,Bluewater,5/31/2022,-5
87006,NM,Socorro County,Socorro,5/31/2022,5.2
87008,NM,Bernalillo County,Cedar Crest,5/31/2022,6.7
87010,NM,Santa Fe County,Cerrillos,5/31/2022,8
87012,NM,Rio Arriba County,Coyote,5/31/2022,6.1
87013,NM,Sandoval County,Cuba,5/31/2022,5.5
87015,NM,Santa Fe County,Edgewood,5/31/2022,7.4
87016,NM,Torrance County,Estancia,5/31/2022,5.3
87017,NM,Rio Arriba County,Gallina,5/31/2022,6.9
87020,NM,Cibola County,Grants,5/31/2022,4.8
87021,NM,Cibola County,Grants,5/31/2022,5.5
87023,NM,Valencia County,Jarales,5/31/2022,6.8
87024,NM,Sandoval County,Jemez Pueblo,5/31/2022,6.3
87025,NM,Sandoval County,Jemez Springs,5/31/2022,5.4
87026,NM,Valencia County,Laguna,5/31/2022,4.7
87027,NM,Sandoval County,La Jara,5/31/2022,4.6
87029,NM,Rio Arriba County,Lindrith,5/31/2022,8.5
87031,NM,Valencia County,Los Lunas,5/31/2022,6.2
87032,NM,Torrance County,Estancia,5/31/2022,6.2
87035,NM,Torrance County,Moriarty,5/31/2022,5.9
87036,NM,Torrance County,Mountainair,5/31/2022,4.6
87041,NM,Sandoval County,Pena Blanca,5/31/2022,8.2
87042,NM,Valencia County,Peralta,5/31/2022,6.2
87043,NM,Sandoval County,Placitas,5/31/2022,6.4
87044,NM,Sandoval County,Ponderosa,5/31/2022,8.2
87045,NM,Cibola County,Prewitt,5/31/2022,5.5
87046,NM,Sandoval County,La Jara,5/31/2022,4.3
87047,NM,Bernalillo County,Sandia Park,5/31/2022,7.2
87048,NM,Sandoval County,Corrales,5/31/2022,6.3
87051,NM,Cibola County,Grants,5/31/2022,2.2
87053,NM,Sandoval County,San Ysidro,5/31/2022,11.8
87056,NM,Santa Fe County,Stanley,5/31/2022,6.9
87059,NM,Bernalillo County,Tijeras,5/31/2022,7.3
87062,NM,Socorro County,Socorro,5/31/2022,4.6
87064,NM,Rio Arriba County,Youngsville,5/31/2022,6.5
87068,NM,Valencia County,Bosque Farms,5/31/2022,6.2
87083,NM,Sandoval County,Cochiti Lake,5/31/2022,7.4
87102,NM,Bernalillo County,Albuquerque,5/31/2022,7.3
87104,NM,Bernalillo County,Albuquerque,5/31/2022,6.8
87105,NM,Bernalillo County,South Valley,5/31/2022,7.8
87106,NM,Bernalillo County,Albuquerque,5/31/2022,6.6
87107,NM,Bernalillo County,Albuquerque,5/31/2022,6.8
87108,NM,Bernalillo County,Albuquerque,5/31/2022,6.8
87109,NM,Bernalillo County,Albuquerque,5/31/2022,6.7
87110,NM,Bernalillo County,Albuquerque,5/31/2022,7
87111,NM,Bernalillo County,Albuquerque,5/31/2022,7.1
87112,NM,Bernalillo County,Albuquerque,5/31/2022,7
87113,NM,Bernalillo County,Albuquerque,5/31/2022,6.7
87114,NM,Bernalillo County,Albuquerque,5/31/2022,6.9
87116,NM,Bernalillo County,South Valley,5/31/2022,5.9
87120,NM,Bernalillo County,Albuquerque,5/31/2022,7
87121,NM,Bernalillo County,Albuquerque,5/31/2022,7.3
87122,NM,Bernalillo County,Albuquerque,5/31/2022,6.4
87123,NM,Bernalillo County,Albuquerque,5/31/2022,6.8
87124,NM,Sandoval County,Rio Rancho,5/31/2022,6.2
87144,NM,Sandoval County,Rio Rancho,5/31/2022,6.1
87301,NM,McKinley County,Gallup,5/31/2022,6
87315,NM,Cibola County,Fence Lake,5/31/2022,7.1
87317,NM,McKinley County,Gallup,5/31/2022,7.1
87321,NM,Cibola County,Ramah,5/31/2022,7.4
87323,NM,Cibola County,Prewitt,5/31/2022,1.9
87357,NM,Cibola County,Ramah,5/31/2022,6.3
87375,NM,McKinley County,Gallup,5/31/2022,4.8
87401,NM,San Juan County,Farmington,5/31/2022,8.4
87402,NM,San Juan County,Farmington,5/31/2022,8
87410,NM,San Juan County,Aztec,5/31/2022,6.7
87412,NM,San Juan County,Blanco,5/31/2022,6.1
87413,NM,San Juan County,Bloomfield,5/31/2022,8
87415,NM,San Juan County,Flora Vista,5/31/2022,8.4
87416,NM,San Juan County,Fruitland,5/31/2022,7.6
87417,NM,San Juan County,Kirtland,5/31/2022,9.4
87418,NM,San Juan County,La Plata,5/31/2022,8.2
87419,NM,San Juan County,Navajo Dam,5/31/2022,6.1
87421,NM,San Juan County,Waterflow,5/31/2022,7.4
87501,NM,Santa Fe County,Santa Fe,5/31/2022,6.4
87505,NM,Santa Fe County,Santa Fe,5/31/2022,6.3
87506,NM,Santa Fe County,Santa Fe,5/31/2022,7.1
87507,NM,Santa Fe County,Santa Fe,5/31/2022,6.8
87508,NM,Santa Fe County,Santa Fe,5/31/2022,6.6
87510,NM,Rio Arriba County,Abiquiu,5/31/2022,6.2
87511,NM,Rio Arriba County,Alcalde,5/31/2022,5.4
87512,TX,Tarrant County,Fort Worth,5/31/2022,3.1
87513,NM,Taos County,Arroyo Hondo,5/31/2022,7.3
87514,NM,Taos County,Arroyo Seco,5/31/2022,5.1
87515,NM,Rio Arriba County,Canjilon,5/31/2022,5.2
87516,NM,Rio Arriba County,Chama,5/31/2022,4.4
87517,NM,Taos County,Carson,5/31/2022,4.2
87518,NM,Rio Arriba County,Cebolla,5/31/2022,6.4
87520,NM,Rio Arriba County,Chama,5/31/2022,5.5
87521,NM,Taos County,Chamisal,5/31/2022,6.1
87522,NM,Rio Arriba County,Chimayo,5/31/2022,6.4
87523,NM,Rio Arriba County,Chimayo,5/31/2022,5.8
87525,NM,Taos County,Arroyo Seco,5/31/2022,4
87527,NM,Rio Arriba County,Dixon,5/31/2022,4.7
87528,NM,Rio Arriba County,Dulce,5/31/2022,4.9
87529,NM,Taos County,El Prado,5/31/2022,5.7
87530,NM,Rio Arriba County,El Rito,5/31/2022,3.4
87531,NM,Rio Arriba County,Dixon,5/31/2022,6.3
87532,NM,Rio Arriba County,Espanola,5/31/2022,6.4
87535,NM,San Miguel County,Glorieta,5/31/2022,8
87537,NM,Rio Arriba County,Hernandez,5/31/2022,4.8
87538,NM,San Miguel County,San Jose,5/31/2022,-0.2
87539,NM,Rio Arriba County,La Madera,5/31/2022,3.2
87540,NM,Santa Fe County,Lamy,5/31/2022,6.9
87544,NM,Los Alamos County,Los Alamos,5/31/2022,6.2
87548,NM,Rio Arriba County,Medanales,5/31/2022,6.1
87549,NM,Rio Arriba County,Medanales,5/31/2022,5.1
87551,NM,Rio Arriba County,Los Ojos,5/31/2022,6.6
87552,NM,San Miguel County,Glorieta,5/31/2022,4.8
87553,NM,Taos County,Penasco,5/31/2022,2.8
87554,NM,Rio Arriba County,Ojo Caliente,5/31/2022,6.4
87556,NM,Taos County,Questa,5/31/2022,7
87557,NM,Taos County,Ranchos de Taos,5/31/2022,5
87558,NM,Taos County,Red River,5/31/2022,7
87560,NM,San Miguel County,Ribera,5/31/2022,3.7
87562,NM,San Miguel County,Glorieta,5/31/2022,5.9
87564,NM,Taos County,El Prado,5/31/2022,8.5
87565,NM,San Miguel County,San Jose,5/31/2022,1.2
87566,NM,Rio Arriba County,Ohkay Owingeh,5/31/2022,5.3
87567,NM,Santa Fe County,Santa Cruz,5/31/2022,6.8
87571,NM,Taos County,Taos,5/31/2022,5.3
87573,NM,San Miguel County,Pecos,5/31/2022,5.8
87574,NM,Santa Fe County,Santa Fe,5/31/2022,3.3
87575,NM,Rio Arriba County,Tierra Amarilla,5/31/2022,4.8
87577,NM,Taos County,Penasco,5/31/2022,4.7
87578,NM,Rio Arriba County,Truchas,5/31/2022,6.8
87579,NM,Taos County,Vadito,5/31/2022,7.9
87580,NM,Taos County,Tres Piedras,5/31/2022,7.1
87581,NM,Rio Arriba County,La Madera,5/31/2022,2.7
87582,NM,Rio Arriba County,Velarde,5/31/2022,5.2
87701,NM,San Miguel County,Las Vegas,5/31/2022,5.1
87710,NM,Colfax County,Angel Fire,5/31/2022,6.6
87714,NM,Colfax County,Cimarron,5/31/2022,5.5
87718,NM,Colfax County,Eagle Nest,5/31/2022,5.6
87728,NM,Colfax County,Maxwell,5/31/2022,6.5
87729,NM,Colfax County,Miami,5/31/2022,5.4
87740,NM,Colfax County,Raton,5/31/2022,6.3
87742,NM,San Miguel County,Rociada,5/31/2022,6.9
87745,NM,San Miguel County,Sapello,5/31/2022,5.7
87747,NM,Colfax County,Springer,5/31/2022,7
87749,NM,Colfax County,Cimarron,5/31/2022,8.1
87801,NM,Socorro County,Socorro,5/31/2022,5.8
87823,NM,Socorro County,Socorro,5/31/2022,7.2
87825,NM,Socorro County,Socorro,5/31/2022,4.1
87828,NM,Socorro County,Socorro,5/31/2022,7.3
87831,NM,Socorro County,Socorro,5/31/2022,7
87832,NM,Socorro County,Socorro,5/31/2022,3.7
87901,NM,Sierra County,Truth or Consequences,5/31/2022,5.7
87930,NM,Sierra County,Arrey,5/31/2022,6.5
87931,NM,Sierra County,Caballo,5/31/2022,5.9
87933,NM,Dona Ana County,Garfield,5/31/2022,5.8
87935,NM,Sierra County,Elephant Butte,5/31/2022,5.4
87936,NM,Dona Ana County,Garfield,5/31/2022,2.5
87937,NM,Dona Ana County,Las Cruces,5/31/2022,-1.6
87939,NM,Sierra County,Monticello,5/31/2022,4.6
87940,NM,Dona Ana County,Rincon,5/31/2022,2.8
87941,NM,Dona Ana County,Garfield,5/31/2022,1.3
87942,NM,Sierra County,Williamsburg,5/31/2022,5.8
87943,NM,Sierra County,Winston,5/31/2022,4.7
88001,NM,Dona Ana County,Las Cruces,5/31/2022,3.8
88005,NM,Dona Ana County,Las Cruces,5/31/2022,4.6
88007,NM,Dona Ana County,Las Cruces,5/31/2022,5.1
88008,NM,Dona Ana County,Santa Teresa,5/31/2022,4.8
88011,NM,Dona Ana County,Las Cruces,5/31/2022,4.6
88012,NM,Dona Ana County,Las Cruces,5/31/2022,4.5
88021,NM,Dona Ana County,Anthony,5/31/2022,5.4
88022,NM,Grant County,Arenas Valley,5/31/2022,6.4
88023,NM,Grant County,Bayard,5/31/2022,7.2
88024,NM,Dona Ana County,Anthony,5/31/2022,3.8
88025,NM,Grant County,Buckhorn,5/31/2022,7.1
88026,NM,Grant County,Santa Clara,5/31/2022,6.4
88027,NM,Dona Ana County,Anthony,5/31/2022,8.9
88028,NM,Grant County,Buckhorn,5/31/2022,7
88029,NM,Luna County,Columbus,5/31/2022,2.9
88030,NM,Luna County,Deming,5/31/2022,6.9
88032,NM,Dona Ana County,Las Cruces,5/31/2022,7
88033,NM,Dona Ana County,Las Cruces,5/31/2022,35.5
88034,NM,Grant County,Hanover,5/31/2022,5.2
88038,NM,Grant County,Silver City,5/31/2022,4.2
88040,NM,Grant County,Hachita,5/31/2022,7.7
88041,NM,Grant County,Hanover,5/31/2022,3.5
88042,NM,Sierra County,Hillsboro,5/31/2022,5.7
88043,NM,Grant County,Hurley,5/31/2022,9.8
88044,NM,Dona Ana County,La Mesa,5/31/2022,5.1
88046,NM,Dona Ana County,Las Cruces,5/31/2022,5.3
88047,NM,Dona Ana County,Mesilla Park,5/31/2022,4.3
88048,NM,Dona Ana County,Mesquite,5/31/2022,5.4
88049,NM,Grant County,Hanover,5/31/2022,7.7
88051,NM,Grant County,Mule Creek,5/31/2022,6
88052,NM,Dona Ana County,Organ,5/31/2022,-1.2
88053,NM,Grant County,Silver City,5/31/2022,4.3
88054,NM,Dona Ana County,Las Cruces,5/31/2022,5.3
88055,NM,Grant County,Silver City,5/31/2022,6.3
88058,NM,Dona Ana County,La Mesa,5/31/2022,4.7
88061,NM,Grant County,Silver City,5/31/2022,5.6
88063,NM,Dona Ana County,Sunland Park,5/31/2022,5.8
88065,NM,Grant County,Silver City,5/31/2022,4.8
88072,NM,Dona Ana County,Vado,5/31/2022,5.4
88081,NM,Dona Ana County,Chaparral,5/31/2022,6.5
88101,NM,Curry County,Clovis,5/31/2022,6.1
88120,NM,Curry County,Grady,5/31/2022,6.3
88124,NM,Curry County,Melrose,5/31/2022,9.1
88130,NM,Roosevelt County,Portales,5/31/2022,5.7
88132,NM,Roosevelt County,Pep,5/31/2022,8.4
88135,NM,Curry County,Texico,5/31/2022,8.6
88201,NM,Chaves County,Roswell,5/31/2022,5.5
88203,NM,Chaves County,Roswell,5/31/2022,5.9
88230,NM,Chaves County,Dexter,5/31/2022,5.1
88231,NM,Lea County,Eunice,5/31/2022,6.6
88232,NM,Chaves County,Hagerman,5/31/2022,5.2
88240,NM,Lea County,Hobbs,5/31/2022,6.1
88242,NM,Lea County,Hobbs,5/31/2022,5.8
88250,NM,Eddy County,Hope,5/31/2022,5.8
88252,NM,Lea County,Jal,5/31/2022,7.1
88253,NM,Chaves County,Lake Arthur,5/31/2022,5
88260,NM,Lea County,Lovington,5/31/2022,6.3
88267,NM,Lea County,Lovington,5/31/2022,4
88301,NM,Lincoln County,Carrizozo,5/31/2022,6.6
88310,NM,Otero County,Alamogordo,5/31/2022,6.6
88311,NM,Otero County,Alamogordo,5/31/2022,5.6
88312,NM,Lincoln County,Alto,5/31/2022,4.5
88314,NM,Otero County,Bent,5/31/2022,6
88316,NM,Lincoln County,Ruidoso,5/31/2022,3.7
88317,NM,Otero County,Timberon,5/31/2022,4.5
88318,NM,Lincoln County,Corona,5/31/2022,7.6
88325,NM,Otero County,Alamogordo,5/31/2022,5.5
88337,NM,Otero County,La Luz,5/31/2022,6.4
88338,NM,Lincoln County,Capitan,5/31/2022,6.1
88339,NM,Otero County,Cloudcroft,5/31/2022,4.6
88341,NM,Lincoln County,Nogal,5/31/2022,4.3
88344,NM,Otero County,Pinon,5/31/2022,5
88345,NM,Lincoln County,Ruidoso,5/31/2022,5.1
88346,NM,Lincoln County,Ruidoso Downs,5/31/2022,4.3
88347,NM,Otero County,Sacramento,5/31/2022,1.5
88348,NM,Lincoln County,San Patricio,5/31/2022,7.5
88350,NM,Otero County,Timberon,5/31/2022,6
88351,NM,Lincoln County,Tinnie,5/31/2022,3.2
88352,NM,Otero County,Tularosa,5/31/2022,6.5
88354,NM,Otero County,Weed,5/31/2022,3.3
88355,NM,Lincoln County,Ruidoso,5/31/2022,3.4
88401,NM,Quay County,Tucumcari,5/31/2022,5.3
88426,NM,Quay County,Logan,5/31/2022,8.2
88435,NM,Guadalupe County,Santa Rosa,5/31/2022,2.7
89001,NV,Lincoln County,Alamo,5/31/2022,4.1
89002,NV,Clark County,Henderson,5/31/2022,5.9
89003,NV,Nye County,Beatty,5/31/2022,10.1
89004,NV,Clark County,Las Vegas,5/31/2022,6.7
89005,NV,Clark County,Boulder City,5/31/2022,6.4
89007,NV,Clark County,Bunkerville,5/31/2022,7.1
89008,NV,Lincoln County,Caliente,5/31/2022,5.3
89011,NV,Clark County,Henderson,5/31/2022,6.2
89012,NV,Clark County,Henderson,5/31/2022,6
89014,NV,Clark County,Henderson,5/31/2022,5.9
89015,NV,Clark County,Henderson,5/31/2022,5.9
89017,NV,Lincoln County,Alamo,5/31/2022,4.7
89018,NV,Clark County,Indian Springs,5/31/2022,9.1
89019,NV,Clark County,Jean,5/31/2022,4.8
89020,NV,Nye County,Amargosa Valley,5/31/2022,5.6
89021,NV,Clark County,Logandale,5/31/2022,7
89025,NV,Clark County,Moapa,5/31/2022,7.1
89027,NV,Clark County,Mesquite,5/31/2022,6.9
89029,NV,Clark County,Laughlin,5/31/2022,6.6
89030,NV,Clark County,North Las Vegas,5/31/2022,5.9
89031,NV,Clark County,North Las Vegas,5/31/2022,5.8
89032,NV,Clark County,North Las Vegas,5/31/2022,5.7
89034,NV,Clark County,Mesquite,5/31/2022,6.7
89039,NV,Clark County,Cal Nev Ari,5/31/2022,10
89040,NV,Clark County,Overton,5/31/2022,7.4
89042,NV,Lincoln County,Panaca,5/31/2022,3.7
89043,NV,Lincoln County,Pioche,5/31/2022,5.2
89044,NV,Clark County,Henderson,5/31/2022,6.3
89045,NV,Nye County,Round Mountain,5/31/2022,2.8
89046,NV,Clark County,Searchlight,5/31/2022,6.1
89048,NV,Nye County,Pahrump,5/31/2022,5.6
89049,NV,Nye County,Tonopah,5/31/2022,2.3
89052,NV,Clark County,Henderson,5/31/2022,6.4
89054,NV,Clark County,Las Vegas,5/31/2022,7.2
89060,NV,Nye County,Pahrump,5/31/2022,6.4
89061,NV,Nye County,Pahrump,5/31/2022,5.4
89074,NV,Clark County,Henderson,5/31/2022,6
89081,NV,Clark County,North Las Vegas,5/31/2022,5.9
89084,NV,Clark County,North Las Vegas,5/31/2022,6
89085,NV,Clark County,North Las Vegas,5/31/2022,6.4
89086,NV,Clark County,North Las Vegas,5/31/2022,5.7
89101,NV,Clark County,Las Vegas,5/31/2022,5.7
89102,NV,Clark County,Las Vegas,5/31/2022,5.6
89103,NV,Clark County,Las Vegas,5/31/2022,5.7
89104,NV,Clark County,Las Vegas,5/31/2022,5.5
89106,NV,Clark County,Las Vegas,5/31/2022,5.7
89107,NV,Clark County,Las Vegas,5/31/2022,5.6
89108,NV,Clark County,Las Vegas,5/31/2022,5.7
89109,NV,Clark County,Las Vegas,5/31/2022,5.3
89110,NV,Clark County,Las Vegas,5/31/2022,5.8
89113,NV,Clark County,Las Vegas,5/31/2022,5.8
89115,NV,Clark County,Las Vegas,5/31/2022,5.7
89117,NV,Clark County,Las Vegas,5/31/2022,5.9
89118,NV,Clark County,Las Vegas,5/31/2022,5.4
89119,NV,Clark County,Las Vegas,5/31/2022,5.6
89120,NV,Clark County,Las Vegas,5/31/2022,5.6
89121,NV,Clark County,Las Vegas,5/31/2022,5.6
89122,NV,Clark County,Las Vegas,5/31/2022,5.7
89123,NV,Clark County,Las Vegas,5/31/2022,5.8
89124,NV,Clark County,Mount Charleston,5/31/2022,6.5
89128,NV,Clark County,Las Vegas,5/31/2022,5.9
89129,NV,Clark County,Las Vegas,5/31/2022,5.9
89130,NV,Clark County,Las Vegas,5/31/2022,6
89131,NV,Clark County,Las Vegas,5/31/2022,6
89134,NV,Clark County,Las Vegas,5/31/2022,6
89135,NV,Clark County,Las Vegas,5/31/2022,6.1
89138,NV,Clark County,Las Vegas,5/31/2022,6.3
89139,NV,Clark County,Las Vegas,5/31/2022,6.1
89141,NV,Clark County,Las Vegas,5/31/2022,6
89142,NV,Clark County,Las Vegas,5/31/2022,5.7
89143,NV,Clark County,Las Vegas,5/31/2022,5.9
89144,NV,Clark County,Las Vegas,5/31/2022,5.9
89145,NV,Clark County,Las Vegas,5/31/2022,5.7
89146,NV,Clark County,Las Vegas,5/31/2022,5.8
89147,NV,Clark County,Las Vegas,5/31/2022,5.7
89148,NV,Clark County,Las Vegas,5/31/2022,6.1
89149,NV,Clark County,Las Vegas,5/31/2022,5.9
89155,NV,Clark County,Las Vegas,5/31/2022,5.4
89156,NV,Clark County,Las Vegas,5/31/2022,5.7
89158,NV,Clark County,Las Vegas,5/31/2022,6.6
89161,NV,Clark County,Las Vegas,5/31/2022,9.2
89166,NV,Clark County,Las Vegas,5/31/2022,6
89169,NV,Clark County,Las Vegas,5/31/2022,5.6
89178,NV,Clark County,Las Vegas,5/31/2022,6.1
89179,NV,Clark County,Las Vegas,5/31/2022,6
89183,NV,Clark County,Las Vegas,5/31/2022,5.8
89301,NV,White Pine County,Ely,5/31/2022,5
89310,NV,Lander County,Austin,5/31/2022,6.1
89311,NV,White Pine County,Ely,5/31/2022,2.5
