RegionID,SizeRank,StateName,StateAbbrev,jan1996,feb1996,mar1996,april1996,may1996,june1996,july1996,aug1996,sep1996,oct1996,nov1996,dec1996,jan1997,feb1997,mar1997,april1997,may1997,june1997,july1997,aug1997,sep1997,oct1997,nov1997,dec1997,jan1998,feb1998,mar1998,april1998,may1998,june1998,july1998,aug1998,sep1998,oct1998,nov1998,dec1998,jan1999,feb1999,mar1999,april1999,may1999,june1999,july1999,aug1999,sep1999,oct1999,nov1999,dec1999,jan2000,feb2000,mar2000,april2000,may2000,june2000,july2000,aug2000,sep2000,oct2000,nov2000,dec2000,jan2001,feb2001,mar2001,april2001,may2001,june2001,july2001,aug2001,sep2001,oct2001,nov2001,dec2001,jan2002,feb2002,mar2002,april2002,may2002,june2002,july2002,aug2002,sep2002,oct2002,nov2002,dec2002,jan2003,feb2003,mar2003,april2003,may2003,june2003,july2003,aug2003,sep2003,oct2003,nov2003,dec2003,jan2004,feb2004,mar2004,april2004,may2004,june2004,july2004,aug2004,sep2004,oct2004,nov2004,dec2004,jan2005,feb2005,mar2005,april2005,may2005,june2005,july2005,aug2005,sep2005,oct2005,nov2005,dec2005,jan2006,feb2006,mar2006,april2006,may2006,june2006,july2006,aug2006,sep2006,oct2006,nov2006,dec2006,jan2007,feb2007,mar2007,april2007,may2007,june2007,july2007,aug2007,sep2007,oct2007,nov2007,dec2007,jan2008,feb2008,mar2008,april2008,may2008,june2008,july2008,aug2008,sep2008,oct2008,nov2008,dec2008,jan2009,feb2009,mar2009,april2009,may2009,june2009,july2009,aug2009,sep2009,oct2009,nov2009,dec2009,jan2010,feb2010,mar2010,april2010,may2010,june2010,july2010,aug2010,sep2010,oct2010,nov2010,dec2010,jan2011,feb2011,mar2011,april2011,may2011,june2011,july2011,aug2011,sep2011,oct2011,nov2011,dec2011,jan2012,feb2012,mar2012,april2012,may2012,june2012,july2012,aug2012,sep2012,oct2012,nov2012,dec2012,jan2013,feb2013,mar2013,april2013,may2013,june2013,july2013,aug2013,sep213,oct2013,nov2013,dec2013,jan2014,feb2014,mar2014,april2014,may2014,june2014,july2014,aug2014,sep2014,oct214,nov2014,dec2014,jan2015,feb2015,mar2015,april2015,may2015,june2015,july2015,aug2015,sep2015,oct2015,nov2015,dec2015,jan2016,feb2016,mar2016,april2016,may2016,june2016,july2016,aug2016,sep2016,oct2016,nov2016,dec2016,jan2017,feb2017,mar2017,april2017,may2017,june2017,july2017,aug2017,sep2017,oct2017,nov2017,dec2017,jan2018,feb2018,mar2018,april2018,may2018,june2018,july2018,aug2018,sep2018,oct2018,nov2018,dec2018,jan2019,feb2019,mar2019,april2019,may2019,june2019,july2019,aug2019,sep2019,oct2019,nov2019,dec2019,jan2020,feb2020,mar2020,april2020,may2020,june2020,july2020,aug2020,sep2020,oct2020,nov2020,dec2020,jan2021,feb2021,mar2021,april2021,may2021
61,36,West Virginia,WV,25285,25301,25315,25345,25373,25407,25443,25472,25485,25504,25550,25614,25732,25855,25998,26114,26213,26295,26362,26465,26564,26680,26788,26930,27018,27070,27110,27162,27291,27445,27634,27807,28046,28263,28412,28459,28466,28521,28539,28626,28675,28763,28857,28920,28955,28963,29037,29136,29277,29433,29603,29739,29848,29964,30090,30261,30425,30603,30832,31108,31419,31565,31695,31790,31989,32148,32284,32400,32516,32632,32705,32758,32801,32917,33054,33201,33296,33396,33499,33638,33782,33987,34122,34239,34292,34442,34594,34785,34950,35121,35270,35388,35512,35616,35786,35988,36216,36440,36709,36979,37205,37402,37671,38027,38369,38675,38955,39239,39597,39974,40322,40630,40940,41291,41625,41814,41999,42153,42422,42679,42914,42965,42967,42946,43103,43270,43413,43569,43807,44090,44241,44291,44250,44323,44431,44600,44666,44685,44678,44711,44867,45033,45201,45262,45278,45296,45277,45286,45278,45293,45336,45332,45105,44831,44609,44569,44632,44614,44572,44388,44191,43983,43774,43602,43395,43231,43040,42936,42851,42848,42928,43041,43136,43169,43184,43205,43199,43140,43050,42961,42862,42741,42554,42416,42339,42349,42336,42309,42315,42359,42430,42466,42485,42507,42535,42560,42559,42572,42608,42655,42692,42719,42750,42781,42856,42957,43100,43210,43308,43380,43480,43575,43706,43845,44003,44130,44198,44224,44241,44301,44390,44482,44571,44674,44801,44939,45062,45189,45303,45444,45577,45727,45856,45977,46079,46176,46292,46405,46527,46634,46783,46919,47055,47153,47262,47361,47463,47555,47610,47643,47650,47690,47720,47781,47850,47955,48076,48224,48396,48593,48801,49056,49328,49559,49754,49932,50103,50245,50336,50422,50492,50556,50646,50684,50778,50897,51096,51288,51475,51668,51854,52064,52272,52509,52682,52822,52719,52669,52671,52754,52808,52877,53045,53192,53315,53453,53645,53899,54330,54739,55104,55444,55844,56273,56681
38,37,Nebraska,NE,46022,46205,46324,46624,46852,47156,47426,47735,48000,48218,48436,48587,48785,48974,49275,49606,49959,50155,50322,50462,50654,50934,51220,51617,51961,52243,52404,52375,52505,52763,53164,53468,53762,53998,54207,54355,54470,54581,54755,55045,55256,55328,55357,55490,55659,55840,56003,56195,56362,56592,56845,57163,57387,57573,57722,57889,58052,58195,58377,58554,58788,58971,59035,59052,59158,59384,59590,59725,59881,60054,60238,60415,60592,60743,60936,61125,61336,61522,61715,61935,62134,62351,62542,62753,62975,63222,63484,63727,63959,64159,64405,64677,65044,65394,65738,66026,66292,66594,66889,67214,67523,67871,68208,68509,68659,68801,68948,69226,69505,69747,69987,70211,70467,70693,70906,71114,71342,71571,71776,71916,72080,72280,72472,72644,72790,72985,73101,73151,73223,73405,73603,73730,73807,73881,73922,73949,73897,73710,73623,73610,73642,73465,73335,73250,73143,72896,72633,72417,72258,72186,72129,72074,71938,71803,71613,71372,71169,71085,71162,71148,71190,71214,71309,71385,71546,71779,71999,72234,72427,72570,72548,72714,72733,72689,72341,71982,71594,71227,70896,70665,70536,70473,70370,70083,69885,69757,69821,69924,69994,70127,70184,70173,69984,69777,69769,69890,70103,70274,70482,70651,70907,71074,71373,71672,72219,72674,72948,73059,73131,73321,73504,73740,73950,74199,74400,74583,74645,74792,75057,75481,75828,76083,76312,76520,76723,76916,77124,77457,77805,78241,78636,79029,79428,79824,80177,80529,80841,81164,81502,81761,82051,82238,82443,82612,82903,83287,83774,84270,84806,85334,85826,86323,86833,87435,88104,88772,89316,89775,90220,90692,91196,91743,92340,92934,93451,93945,94365,94871,95448,96065,96567,97017,97438,97838,98280,98806,99378,99802,100238,100709,101279,101781,102294,102815,103291,103643,103719,103818,104066,104505,104992,105412,105748,106077,106464,107005,107639,108430,109475,110534,111551,112588,113700,114944,116322
20,38,Idaho,ID,72467,72406,72419,72430,72455,72421,72365,72372,72392,72438,72476,72586,72790,73057,73252,73343,73491,73802,74210,74531,74769,74960,75131,75246,75234,75174,75144,75224,75292,75285,75245,75192,75311,75429,75620,75727,75826,75990,76175,76382,76422,76430,76340,76387,76360,76441,76527,76699,76916,77052,77175,77258,77494,77776,78083,78342,78584,78816,79071,79338,79689,79990,80356,80656,80909,81047,81267,81503,81750,81915,82021,82153,82227,82370,82493,82611,82784,83008,83211,83369,83522,83774,84071,84323,84553,84757,84895,85160,85384,85651,85830,86046,86330,86509,86694,86991,87343,87792,88234,88754,89297,89789,90358,90777,91218,91420,91805,92349,93298,94324,95424,96281,97237,98310,99724,101498,103263,105976,108212,110051,111042,112234,113688,115389,116990,118761,120007,121105,122121,122455,123210,123931,125040,125515,125909,126390,127119,127517,127987,128329,128655,128863,128942,129163,129444,129927,130047,129801,129012,128216,127466,126702,125929,125077,124072,122811,121545,120127,118705,117202,115831,114842,113803,112759,111647,110746,109991,109487,108731,108182,107454,107095,106685,105651,104302,102941,101710,100413,99129,97881,96897,95811,94990,93849,92868,92297,92187,92066,91976,92014,92245,92444,92610,92957,93341,94169,95004,95937,96876,98176,99489,100735,101702,102852,104154,105298,106568,107500,108647,109562,110581,111389,112187,112882,113552,113950,114163,114559,115010,115533,115880,116205,116374,116367,116385,116579,117026,117608,118244,118966,119545,120313,120892,121663,122315,123197,123976,124808,125599,126566,127733,128693,129667,130296,131250,132097,133137,134137,135324,136487,137602,138636,139375,140251,141072,142369,143499,144730,145930,147211,148535,149724,151001,152339,153936,155635,157415,159205,161260,163503,165634,167432,169059,170887,172808,174511,176227,177802,179649,181320,182849,184149,185503,187206,188940,190562,191611,192743,193894,195457,197077,199122,200926,202855,204719,207235,210114,213357,217400,221925,226848,231999,237497,243338,250151
18,39,Hawaii,HI,144345,143920,143507,142697,141734,140704,139708,139003,138429,137819,137158,136515,136090,135672,135087,134280,133622,133183,132779,132319,131829,131566,131313,131144,130522,129852,129471,129583,129969,130283,130610,130356,129914,129189,128627,127964,127538,127300,126981,126509,125819,125117,124387,124118,124059,124270,124658,125220,126235,126955,127811,128258,128980,129679,130355,131107,131792,132584,133090,133657,134040,134446,134708,135250,135983,136788,137640,138312,139081,139749,140517,141389,142082,142918,143786,144832,145603,146432,147489,148908,150649,152188,153728,155154,157006,158967,161187,163188,165499,167556,169505,171468,173602,176599,179864,182800,185901,189041,192368,195660,199036,203244,207745,212153,215972,219784,223561,228031,231579,235726,240153,245500,251187,256736,262510,268112,273721,278620,283181,287896,293132,298042,301595,304843,306810,308653,310267,311766,313453,313941,314888,314878,315149,314964,315057,314712,314199,313805,313549,313894,313996,314368,314232,313978,313028,311927,311089,310055,309951,309194,306878,303479,300458,299007,297099,294674,292099,288804,286112,283261,280616,277086,274632,273143,271381,268914,266629,266082,266421,267989,268616,269999,270428,272297,273229,273823,274138,274600,276203,276270,275797,274797,273974,272419,271588,271244,271420,270932,269890,268966,266961,266413,266277,266751,267518,268461,269515,269073,269437,269244,270623,271323,272947,273735,275321,276491,278172,279697,280429,281446,282257,285619,288996,293286,296900,300607,302015,303300,303539,304854,306524,309330,311567,313188,313650,313607,313808,314184,315690,316847,318741,320036,321549,322005,322850,322737,323080,323959,325131,326067,327112,328725,330212,331558,332624,334400,336200,338820,341363,343308,344657,346262,347912,349254,350555,352229,354902,356993,358652,359095,360246,361895,364126,365892,367269,368620,369766,370754,371037,371595,372475,373981,374846,375174,375253,375571,376289,377209,378175,378182,377642,377259,377823,378727,379189,379416,379090,378958,379124,379683,380146,381277,382051,382924,382873,383425,384700,386611,389303,392185,395089,397996,401412,405257,410300
28,40,Maine,ME,56539,56325,56198,55913,55704,55483,55316,55225,55211,55275,55323,55378,55672,56092,56507,56718,56890,57133,57345,57478,57564,57592,57752,57994,57843,57576,57230,57321,57469,57651,57880,58210,58607,59047,59356,59604,59992,60469,61051,61524,62016,62562,63153,63653,63996,64274,64730,65230,65876,66524,67194,67763,68198,68613,68987,69511,70136,70823,71467,72189,72932,73606,74196,74743,75469,76198,76976,77606,78218,78806,79517,80200,80893,81645,82507,83484,84225,84947,85598,86299,86998,87660,88398,89140,89862,90489,91050,91635,92393,93196,94071,95279,96580,98040,98964,99903,100549,101562,102637,103960,105445,107026,108629,109586,110400,111100,112399,113637,115499,117154,118821,119849,120649,121312,121981,122639,123307,123794,124279,124739,124954,124971,124921,125026,125287,125545,125802,126134,126436,126765,126886,126937,126831,126656,126425,126395,126432,126435,126216,126285,126363,126571,126442,126429,126277,126140,125927,125492,125108,124610,124314,123651,123050,122443,122077,121525,121052,120575,120005,119326,118101,117252,116431,116125,115673,115215,114800,114562,114132,113789,113578,113788,114135,113901,113475,112893,112613,112273,111867,111416,111436,111562,111682,111368,111153,111170,111269,111234,111080,110954,110788,110608,110349,110033,109792,109677,109641,109721,109910,110093,110245,110380,110739,111112,111367,111492,111512,111459,111362,111318,111257,111386,111473,111686,111775,111782,111697,111494,111371,111526,111958,112280,112459,112401,112479,112544,112583,112617,112830,113509,114294,114766,114929,115190,115725,116334,116690,116906,117153,117809,118343,118641,118767,119206,119608,119868,119865,120119,120705,121470,122289,122770,123299,123761,124314,124942,125712,126566,127436,128110,128625,129074,129506,130012,130751,131640,132595,133148,133754,134393,135225,135918,136442,136827,137165,137623,137819,138143,138333,138933,139530,140373,141085,141662,142249,142890,143774,144639,145809,146857,148045,148984,149725,150297,151058,152406,154036,155920,157880,160045,162317,164883,167717,170994,174829
39,41,New Hampshire,NH,65134,64995,64898,64777,64837,65019,65251,65422,65578,65737,65943,66211,66534,66967,67415,67797,68013,68131,68224,68440,68732,69126,69499,69857,70152,70490,70894,71357,71786,72194,72663,73227,73835,74400,74909,75374,75839,76310,76879,77609,78394,79251,80030,80680,81269,81810,82667,83615,84764,85765,86754,87471,88207,88923,89834,90862,91931,93167,94252,95346,96309,97476,98616,99882,101214,102538,103778,104841,105930,106908,107999,109119,110310,111442,112525,113727,114771,115945,117106,118453,119759,121115,122464,123874,125208,126512,127840,129016,130313,131514,132832,134180,135663,137213,138470,139546,140654,141984,143357,144710,146178,147737,149190,150475,151669,152843,154190,155641,157117,158586,160052,161579,162826,163877,164894,165880,166885,167886,168897,169822,170545,170845,170955,171139,171429,171753,171826,171894,171731,171332,170846,170361,169915,169401,169076,168618,168493,168228,168045,167770,167463,167201,166513,165788,164728,163988,163055,162437,161168,159816,158432,157185,156096,154943,154209,153261,152788,152124,151604,150489,149457,148615,147870,147128,146282,145667,145352,145299,145147,144709,144257,143968,143974,143883,143979,144024,144217,144034,143536,142943,142402,142205,141900,141611,140972,140367,139446,138867,138303,138098,137733,137393,137139,136934,136635,136365,136490,136844,137425,137650,137833,137964,138314,138710,138953,139261,139857,140577,141158,141597,142047,142662,143297,143886,144355,144838,145268,145732,146081,146454,146643,146917,147185,147542,147879,148344,148931,149408,150045,150590,151287,151893,152756,153484,154189,154631,155080,155348,155697,156338,156879,157232,157462,157930,158653,159328,159926,160581,161340,162224,162975,163565,164263,165451,166602,167590,168127,168914,169865,170907,171887,172933,174215,175455,176586,177321,178215,179179,180275,181336,182244,183295,184152,184871,185245,185762,186446,187092,187695,188287,189454,190598,191692,192157,192582,192977,193584,194235,195234,196439,198143,199585,200666,201477,202696,204738,207134,209850,212804,215960,219082,222486,225850,229862,234319
50,42,Rhode Island,RI,84702,84732,84735,84732,84647,84494,84350,84332,84472,84596,84694,84746,84871,84891,84927,84974,85235,85542,85841,85959,85914,85938,86045,86248,86434,86697,86955,87140,87197,87324,87501,87812,88141,88487,88720,88977,89128,89429,89714,90193,90746,91526,92359,93096,93753,94369,95273,96193,97268,98308,99412,100486,101468,102092,102668,103178,103855,104530,105332,106310,107408,108432,109553,110714,111856,113158,114497,116101,117560,119270,120810,122440,123839,125338,126824,128469,130268,132122,134098,136434,139284,141884,144208,146137,148323,150611,153079,155461,158051,160605,163254,165388,167430,169537,172058,174740,177256,179922,182469,184975,187558,190582,193769,196691,199105,201647,204213,207085,210097,212627,214693,216765,218742,220540,221971,223908,226055,228019,229541,230465,231003,231655,232516,233544,233736,233804,233114,232316,231074,229921,228474,227343,226252,225544,224840,223732,223106,221782,221309,220330,219560,218458,217838,217148,216100,214259,212391,210336,208017,205712,203007,200285,197468,194596,191539,188375,185165,182297,179426,177611,176115,174815,173528,172704,172595,172868,173266,173336,174017,174621,175547,175445,175243,175055,174996,174689,173660,172499,171384,170662,169507,168664,167408,166283,164803,163610,162360,161230,160154,158938,157353,155974,155157,154210,153273,152344,151875,151498,151526,151510,151609,151907,152870,153979,154536,155249,155867,156991,157943,158950,159853,161110,162427,163604,164182,164346,164719,164982,166040,167062,168227,168715,168656,168462,168456,168742,169290,169927,170640,171029,171252,171106,171245,171943,173192,174230,174603,175090,175812,176987,178476,180493,181854,182834,183353,183989,184704,185683,187659,189257,190341,190864,191228,191916,192801,194827,197070,199361,201078,202318,203223,204511,206637,208880,210972,212460,213988,214792,215561,216371,217436,218767,219530,219910,219630,219678,219972,220447,221344,222346,223215,224072,225289,226137,226590,226923,227966,229004,230027,231406,232977,235198,236915,238577,239725,241997,245159,248815,252388,256141,260201,264417,268683,272971,278322
35,43,Montana,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80055,80303,80274,80296,80264,80397,80603,80731,80867,81110,81450,81866,82195,82347,82625,83041,83543,83913,84178,84572,84939,85330,85644,85938,86377,86827,87438,87978,88589,89162,89959,90833,91860,92564,93265,93696,94263,94862,95667,96649,97658,98611,99199,99743,100219,101092,102009,103595,104989,106315,107154,107945,108746,109548,110682,111925,113178,114008,114809,115342,116248,117252,118401,119400,120354,121370,122280,122976,123664,124434,125210,125736,126096,126576,127266,127809,128222,128498,129003,129581,130130,130643,131134,131660,132068,131930,131721,131689,132033,132356,132355,132310,132107,132030,131887,131888,131719,131638,131315,130884,130265,129662,129110,128553,128295,128065,127881,127515,127306,127255,127201,127257,127117,127059,126739,126483,125994,125432,124814,124203,123643,123091,122795,122500,122328,122047,122034,122105,122249,122307,122395,122663,122930,123266,123527,123866,124164,124567,125025,125422,125895,126493,127173,127719,128179,128644,129126,129572,130108,130614,131146,131631,132150,132665,133103,133660,134243,134869,135349,135802,136259,136819,137312,137848,138216,138585,138998,139442,140019,140489,141073,141657,142315,142843,143331,143790,144397,144988,145553,145982,146317,146678,147083,147525,147836,148271,148855,149474,150015,150482,151067,151736,152415,153111,153776,154380,155026,155670,156344,157133,157967,158897,159678,160288,160983,161789,162808,163871,164984,166018,166765,167397,167999,168634,169231,170005,170875,171698,172471,173152,174045,174731,175853,176646,177302,177778,178398,179458,180097,180941,181704,182759,183631,184743,185934,187583,189540,191808,194235,196488,199275,202185,205459,208889
13,44,Delaware,DE,83283,83251,83228,83172,83294,83514,83856,84117,84451,84754,85003,85144,85270,85513,85852,86253,86470,86556,86550,86653,86623,86629,86676,86903,87162,87353,87500,87681,87769,87883,87891,88008,88257,88601,89028,89461,89885,90309,90714,91112,91583,92089,92684,93153,93576,93945,94389,94820,95286,95777,96303,96881,97454,98039,98570,99077,99568,100054,100613,101118,101689,102161,102690,103161,103679,104174,104661,105218,105835,106499,107125,107789,108417,109109,109777,110431,111009,111653,112407,113166,113834,114477,115143,115906,116801,117867,119007,120154,121233,122223,123218,124292,125564,126646,127570,128238,129231,130404,131584,132845,134011,135707,137396,139203,140683,142549,144942,147872,150080,151584,152986,154512,156815,158476,160089,161450,163276,165080,166627,167949,169726,171710,173650,175223,176294,177250,178356,179495,180516,181354,181757,182141,182184,182482,182558,182886,183280,184163,184686,185080,185015,185036,184833,184272,183353,182408,181958,181535,180883,179569,178161,176630,175341,173837,172764,171737,171016,170141,169053,167885,166521,165360,164461,164043,163734,163634,163356,163093,162874,162676,162339,161887,161668,161534,161062,160169,159166,157991,156716,155539,154354,153293,151960,150680,149117,147849,146915,146196,145256,144294,143617,142936,142198,141156,140553,139965,139849,139342,138880,138032,137497,136903,136545,136263,136062,136328,136727,137215,137349,137596,137915,138730,139600,140725,141539,142303,143148,143674,144062,144270,145060,145743,146297,146519,146821,147111,147381,147656,148003,148448,148925,149680,150021,150492,150792,151433,151906,152223,152554,152871,153211,153747,154347,155117,155880,156813,157791,158479,158992,159569,160237,161081,161825,162230,162235,161804,161701,161799,162133,162689,163415,164186,164719,164943,165106,165816,167014,168409,169401,170014,170553,171020,171448,171942,172782,173758,174827,175437,175978,176060,175778,175544,175471,175696,175793,175684,175536,175712,176115,176883,177473,178356,179580,181053,182702,184236,185991,188015,190113,192127,194128,196159,198487,201002,203732
52,45,South Dakota,SD,60250,60506,60445,60338,59900,59650,59454,59454,59544,59639,59847,59914,60542,60776,61011,60850,61410,61824,62331,62476,62857,63250,63471,63894,64376,64883,65618,66604,67492,68366,68917,69482,69368,69280,69389,69694,68320,67510,66923,67549,67488,67204,67222,67787,68572,69391,70011,70411,71519,72064,72218,71733,71594,71817,71834,71658,71632,71681,71837,72044,72287,72554,73080,73536,74134,74297,74552,74584,74622,74777,75047,75138,75160,75212,75509,75802,76054,76304,76457,76698,76911,76691,76385,76402,77059,77788,77787,77649,77384,77514,77736,78096,78616,79376,80019,80467,80431,80559,80994,81540,82133,82698,83356,83874,84186,84480,84952,85427,86000,86463,87070,87713,88360,88858,89174,89611,90115,90718,91058,91356,91544,91855,92156,92445,92747,93042,93453,93677,93893,93934,94140,94412,94760,95024,95254,95519,95758,96031,96216,96532,96792,97131,97460,97790,98099,98341,98514,98615,98712,98819,98982,99148,99352,99537,99703,99742,99732,99634,99538,99362,99160,98921,98662,98377,98141,97923,97728,97690,97776,97946,98068,98279,98480,98590,98601,98583,98545,98505,98455,98367,98224,98066,98005,97878,97776,97783,97843,97937,97904,97936,97983,98037,98046,98093,98097,98163,98271,98420,98636,98860,99194,99505,99788,100086,100421,100794,101143,101475,101781,102109,102469,102842,103222,103551,103886,104184,104469,104694,104990,105314,105732,106043,106330,106572,106960,107390,107873,108273,108744,109270,109733,110169,110500,111011,111526,112114,112426,112758,113054,113568,114072,114544,115169,115815,116462,116913,117344,117820,118455,119110,119818,120491,121165,121840,122386,122915,123440,124064,124704,125282,125798,126228,126672,127030,127409,127817,128371,128973,129765,130515,131257,131932,132655,133411,134063,134688,135291,135741,136111,136435,136946,137429,137903,138270,138656,138984,139236,139630,140126,140664,141095,141527,141853,142265,142736,143421,144154,145027,146108,147218,148367,149679,151227,152939,154767
3,46,Alaska,AK,67187,67407,67532,67910,68258,68704,69088,69365,69577,69704,69893,70105,69665,69253,68924,69223,69676,69988,70399,70837,71338,71905,72245,72577,73860,75211,76606,77033,77169,77259,77410,77788,78261,78643,79268,79870,80701,81346,81967,82356,82776,83232,83419,83614,83731,84383,84994,85449,84876,84082,83309,83191,83336,83569,83994,84364,84813,85024,85289,85675,86994,88781,90950,92563,94005,95173,96303,97173,97841,98394,99014,99716,100170,100467,100584,101004,101249,101502,101577,101945,102351,102804,103282,103763,104226,104466,104679,104928,105432,106127,107144,108057,109016,109910,110632,111270,111481,112182,112830,113749,114487,115413,116217,116926,117653,118431,119332,120152,121198,122213,123270,124256,125322,126176,127043,127928,128912,129989,131094,132315,133515,134362,135161,135887,136769,137612,138483,139569,140641,141579,142343,143134,143896,144654,145213,145839,146417,147060,147601,147972,148398,148803,149168,149403,149619,149650,149819,149815,149969,150022,150135,150283,150248,150291,150246,150138,149914,150182,150484,150769,150511,150287,149940,149550,149271,149043,149184,149327,149679,149652,149737,149888,150264,150479,150703,150965,151140,151115,150829,150675,150330,150081,149512,149011,148607,148614,148781,148924,148969,149046,149102,149293,149604,150054,150588,151015,151427,151428,151349,151212,151289,151599,151998,152148,152504,152676,153140,153572,154141,155004,155781,156659,157394,157907,158446,158885,159089,159381,159691,159961,159954,159803,160095,160649,161264,161861,162275,162917,163522,164117,164622,165473,166552,167589,167979,168069,167972,168090,168379,168891,169517,170122,170407,170308,170018,169674,169694,169699,169962,170100,170395,170554,170732,170745,170787,170863,171085,171544,171947,172253,172474,172850,172993,173013,172679,172375,172136,171971,172416,172882,173605,173853,173464,173265,173233,173706,174191,175820,177925,180484,181286,182003,182071,182961,185488,186643,187791,186867,187680,187576,187580,186575,186816,187015,187818,188177,187641,188027,188425,190249,190923,191788,192396,193627,194757
37,47,North Dakota,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90122,89296,88789,88025,87937,88152,88485,88890,89399,89927,90296,90596,90868,91801,92853,93812,93964,93936,93904,93993,94089,94300,94814,95526,96249,96791,97406,97973,98596,98993,99371,99614,99877,100124,100529,100983,101500,101862,102064,102197,102352,102662,102924,103145,103228,103354,103378,103266,103291,103488,103848,103955,103906,103708,103515,103597,103838,104144,104193,104278,104345,104377,104255,104230,104485,104968,105537,105907,106268,106469,106801,107106,107250,107357,107474,107789,107798,107534,107296,107300,107395,107474,107569,107688,107962,108300,108838,109341,110017,110858,111691,112385,112996,113743,114703,115736,116849,117920,118957,119842,120681,121513,122390,123126,123953,124498,125272,125953,126711,127298,127687,128186,128694,129361,129965,131014,131970,133514,134082,134713,134956,135763,136749,137901,139176,140203,140948,141314,141556,141583,142108,142646,143346,143804,144267,144602,144550,144510,144603,144892,145275,145589,145860,146128,146245,146325,146164,145969,146116,146542,147060,147205,147307,147409,147705,147823,148015,147970,148319,148535,148796,148601,148532,148635,148781,148743,148672,148757,149018,149316,149385,149522,149633,149988,150353,150873,151341,151643,151548,151422,151351,151346,151363,151587,151854,152133,152196,152245,152368,152756,153484,154254,154951,155689,156521,157268,158074
58,48,Vermont,VT,66760,66703,66600,66438,66242,65999,65732,65519,65400,65403,65486,65643,66111,66399,66652,66532,66598,66766,67036,67161,67280,67282,67438,67548,67147,66949,66950,67660,68211,68814,69386,70218,70893,71575,71867,72183,72731,73336,73784,73954,74318,74709,75164,75479,75901,76330,76894,77458,78125,78660,79246,79719,80198,80613,80989,81424,81918,82508,83079,83660,84153,84757,85351,86022,86604,87210,87842,88399,88917,89394,90077,90776,91523,92178,92871,93558,94178,94776,95336,95803,96200,96556,97158,97816,98522,99134,99766,100344,100907,101514,102280,103602,105077,106604,107393,108107,108791,109920,111018,112132,113620,115209,116645,117390,118050,118872,120114,121473,122871,124089,125285,126789,128002,129129,130214,131566,133002,134270,135464,136574,137492,138421,139638,140712,141735,142599,143628,144776,145725,146505,147224,147890,148449,149107,149424,149790,150054,150463,150756,150783,151022,151438,151942,152349,152932,152903,152795,152313,152081,151794,151479,151395,151186,150860,150464,150081,149833,149752,149655,149541,149380,149156,148786,148273,147840,147505,147197,146962,146779,146753,146892,147059,147202,147288,147509,147735,147819,147902,147868,147912,147732,147599,147420,147347,147172,147112,147100,147092,147140,147215,147458,147499,147449,147299,147128,147080,147096,147160,147160,147180,147235,147199,147096,147084,147223,147364,147519,147503,147492,147387,147327,147283,147243,147193,147165,147175,147203,147199,147103,147118,147173,147354,147505,147677,147849,148066,148269,148487,148703,148952,149172,149310,149401,149406,149413,149404,149338,149322,149342,149331,149388,149642,150123,150555,150749,150982,151253,151496,151670,151807,152057,152393,152639,152817,153003,153334,153921,154647,155224,155951,156717,157752,158650,159475,160178,160712,161075,161468,161775,161719,161964,162268,162973,163310,163491,163610,163947,164646,165396,165981,166471,167151,167758,168551,169358,169818,169929,169961,170413,170562,170727,170878,171593,172330,173157,173812,174383,175486,177114,179005,180661,182594,184720,187150,189430
